Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,MSigDB_Oncogenic_Signatures__HOXA9 DN.V1 DN,0.3090287758295806,1.2965347060753247,0.19658119658119658,0.7444876716175576,1.0,13/17,43.01%,CDC45;GINS1;FANCL;CD300A;CBS;ITGA4;ELOVL6;ITGB5;SPON2;COL9A3;RNF144A;ZNF395;SLC38A1
prerank,GO_Biological_Process_2021__organonitrogen compound biosynthetic process (GO:1901566),-0.2980806247593907,-1.2847208665452772,0.17266187050359713,1.0,1.0,8/19,26.64%,SGPP1;TYW1;ABHD3;GSTA1;GSTA2;HACD2;PLPP1;SGPL1
prerank,MSigDB_Oncogenic_Signatures__TBK1.DF UP,-0.2708570096453653,-1.2823683006787123,0.15079365079365079,1.0,1.0,15/24,36.45%,SLC2A10;TPST1;PROS1;MREG;DERA;RNGTT;TNFRSF10B;RB1;ZFYVE16;SLCO3A1;FEZ1;TNFAIP2;CD83;EML1;LIPG
prerank,Elsevier_Pathway_Collection__Proteins Involved in Pulmonary Hypertension,-0.29751904321207373,-1.270053572994447,0.18382352941176472,1.0,1.0,17/18,63.94%,TFPI;PDE5A;SOD2;BMP4;HLA-B;TNFSF14;TEK;MMP2;KCNC1;PTGS2;NFATC2;SLC6A4;SMAD9;SERPINE1;IL1RN;APOE;HGF
prerank,"Reactome_2022__Platelet Activation, Signaling And Aggregation R-HSA-76002",-0.2686294647951615,-1.2584143437173785,0.1694915254237288,1.0,1.0,23/25,63.63%,A1BG;APP;NHLRC2;RAP1B;PROS1;PIK3CB;RAP1A;RAPGEF3;RASGRP2;HRG;VAV1;CD9;GNA14;PIK3R6;LAMP2;QSOX1;FLNA;TIMP3;BCAR1;SERPINE1;GNG2;GNB5;FN1
prerank,GO_Biological_Process_2021__regulation of cell growth (GO:0001558),-0.29170358787246975,-1.2574751108989863,0.18571428571428572,1.0,1.0,10/16,40.08%,DCBLD2;SGK3;RB1;ADAM10;PTPRJ;RASGRP2;PML;HRG;IL17RB;LTBP4
prerank,WikiPathway_2021_Human__Regulation of Actin Cytoskeleton WP51,0.2952306489444879,1.2499401870861144,0.20689655172413793,0.8789155059016321,1.0,5/16,10.73%,PIK3CD;PTK2;PPP1R12A;ARHGEF7;ABI2
prerank,Reactome_2022__Infectious Disease R-HSA-5663205,0.19031975094170872,1.245995650325245,0.19130434782608696,0.8714697429783527,1.0,17/58,17.68%,PTK2;ST3GAL1;TCEA1;TAF4;YWHAQ;GTF2E2;DAD1;ACTR3;TRAF3;CREB1;ABI2;NUP210;TJP1;IRAK2;RAB7A;MEFV;NOD2
prerank,MSigDB_Oncogenic_Signatures__LEF1 UP.V1 UP,0.27524412633371464,1.2451190151711196,0.128,0.8564652213388845,1.0,18/21,57.68%,CHST11;WWC2;ZNF22;PRKAA2;FNBP1;CBS;KRT23;DENND1C;MAOA;FN1;SERPINE1;COL9A3;FOSL1;MAOB;ARHGAP4;EPB41L4A;FNDC4;ZAP70
prerank,Reactome_2022__SARS-CoV-2 Infection R-HSA-9694516,0.26475050845268966,1.2450088711569396,0.211864406779661,0.8401472509636315,1.0,8/22,17.68%,ST3GAL1;YWHAQ;DAD1;TRAF3;NUP210;TJP1;IRAK2;NOD2
prerank,GO_Biological_Process_2021__protein polyubiquitination (GO:0000209),-0.24784837941768914,-1.243804029668094,0.234375,1.0,1.0,11/25,26.80%,TTC3;FBXO27;KLHL3;UBE3D;TNKS;WWP1;NEDD4;SHPRH;RNF217;AMFR;HECTD2
prerank,WikiPathway_2021_Human__Integrin-mediated Cell Adhesion WP185,-0.2895105074649858,-1.2427104214841913,0.2127659574468085,1.0,1.0,9/18,28.80%,AKT3;MAPK6;RAP1B;MAP2K6;PAK2;ITGA1;RAP1A;MAP2K5;ITGAX
prerank,WikiPathway_2021_Human__Nuclear Receptors Meta-Pathway WP2882,-0.27651398533620686,-1.2420122025350802,0.18055555555555555,1.0,1.0,8/24,19.07%,NCOA1;SLC2A10;AHRR;POLK;NR3C1;GSTA1;GSTA2;CYP3A7
prerank,GO_Biological_Process_2021__phosphorylation (GO:0016310),-0.20453348391168397,-1.2364073930788568,0.1968503937007874,0.9948618115093222,1.0,21/48,28.73%,AKT3;SIK3;PEAK1;APP;MAPK6;BIRC6;VRK2;AGK;SGK3;WNK3;NEK7;CDK19;PTK2B;TEC;PAK2;PIK3CB;ADAM10;CDC42BPA;TESK2;HCK;LIPE
prerank,MSigDB_Hallmark_2020__G2-M Checkpoint,0.306849100860047,1.2346177722354512,0.18032786885245902,0.8550476031486728,1.0,12/16,43.71%,CDC45;CENPA;HIRA;RBL1;NDC80;CENPE;MKI67;KIF23;SLC7A1;SLC38A1;UBE2C;PBK
prerank,WikiPathway_2021_Human__Metapathway biotransformation Phase I and II WP702,-0.2588739553717584,-1.2337978426230816,0.22297297297297297,0.9743310547859577,1.0,9/23,23.78%,CYP2C8;CYP20A1;CYP4V2;SULT1B1;GSTA1;GSTA2;CYP3A7;CYP39A1;GLYAT
prerank,GO_Biological_Process_2021__positive regulation of cell migration (GO:0030335),0.2535766145349806,1.2326969370103356,0.1875,0.8457774782404868,1.0,14/22,37.22%,PIK3CD;PTK2;ARHGEF7;ELP3;ZNF304;TJP1;F7;SH3RF2;FGF1;CARMIL2;SEMA3G;HGF;FN1;CTSH
prerank,Reactome_2022__Interferon Signaling R-HSA-913531,-0.29036821921888384,-1.2319022417382925,0.20930232558139536,0.9530377270985825,1.0,14/16,52.43%,KPNA3;OAS1;NEDD4;HLA-B;CIITA;PML;OASL;HERC5;CD44;TRIM46;IFI6;GBP4;MID1;FLNA
prerank,Reactome_2022__Fatty Acid Metabolism R-HSA-8978868,0.2906208355658134,1.230210316244322,0.22522522522522523,0.8372099317689149,1.0,10/18,32.66%,EPHX2;SLC27A2;CYP4F3;ACSF3;ACACA;PRKAA2;PTGR1;ELOVL2;ELOVL6;ACSL5
prerank,"GO_Biological_Process_2021__negative regulation of transcription, DNA-templated (GO:0045892)",0.16152242344957282,1.2166874929515055,0.21052631578947367,0.8651065877232363,1.0,30/92,23.86%,ZNF124;ZNF669;PRMT2;YWHAQ;ZGPAT;ZNF256;AASS;ZNF749;CREB1;ZNF175;ZNF599;ETV5;VGLL4;ZNF557;TFDP2;MIER2;DLG1;FNIP2;WWP2;WWC2;FNIP1;ZNF778;BCOR;ZNF436;ZNF684;HDAC8;NIBAN2;ZNF79;TBL1X;PPARA
prerank,MSigDB_Oncogenic_Signatures__ATF2 S UP.V1 UP,0.264682850430697,1.215798480446258,0.19491525423728814,0.8520831290197058,1.0,18/18,73.90%,PPM1H;ANKRD11;PSMB9;RSPH6A;KIF23;SLC13A3;DBNDD1;MYO7A;ABLIM3;HSD17B3;PIR;ALX3;PLCB4;GNA14;IL17RB;EFNB2;PML;APOL6
prerank,GO_Biological_Process_2021__positive regulation of GTPase activity (GO:0043547),-0.24142778768344533,-1.2102347153993027,0.203125,1.0,1.0,13/27,30.66%,TBC1D12;EVI5;RIC1;RABGAP1;CCL23;BCAS3;ARHGEF26;TBC1D4;SIPA1L1;RAP1A;SNX13;RAPGEF3;RASGRP2
prerank,Reactome_2022__SUMOylation R-HSA-2990846,0.29399363341896567,1.2075013145249052,0.22950819672131148,0.861978617291951,1.0,8/16,26.25%,SMC5;MRTFA;SENP1;NUP210;HERC2;RWDD3;PPARA;CBX2
prerank,Reactome_2022__Metabolism Of RNA R-HSA-8953854,0.26701229804678084,1.2064219331111083,0.22330097087378642,0.8496254065318473,1.0,10/19,29.03%,PRPF40A;ZNF473;NUP210;CDC5L;PARN;UPF2;IGF2BP1;PSMB9;IGF2BP3;SF3A2
prerank,Reactome_2022__Membrane Trafficking R-HSA-199991,0.21042289348171697,1.2003495660433534,0.216,0.8551993553189007,1.0,15/37,25.79%,AGPAT3;YWHAQ;RHOQ;COG5;RAB3GAP1;ACTR3;TJP1;IGF2R;RAB7A;CENPE;PRKAA2;FNBP1;SORT1;CD4;SPTBN2
prerank,Reactome_2022__RHO GTPase Cycle R-HSA-9012999,0.19005210029306419,1.1934128208607486,0.28440366972477066,0.8621232588524482,1.0,18/50,26.64%,SENP1;RHOQ;ARHGEF7;PKP4;RALGAPA1;ABI2;SLC4A7;RAB7A;RBBP6;WWP2;DEPDC1B;FNBP1;ARHGAP12;MOSPD2;PLEKHG5;ARHGAP39;BAIAP2L2;CKAP4
prerank,KEGG_2021_Human__Salmonella infection,-0.2740276690159228,-1.1863471201320366,0.26573426573426573,1.0,1.0,7/18,19.61%,AKT3;KPNA3;ARHGEF26;EXOC2;TNFRSF10B;MAP2K6;PIK3CB
prerank,WikiPathway_2021_Human__Ciliopathies WP4803,-0.28791301074334696,-1.1859380807275088,0.3106060606060606,1.0,1.0,8/16,28.96%,ANKS6;TTBK2;WDPCP;ATXN10;CPLANE1;SDCCAG8;CEP120;SUFU
prerank,WikiPathway_2021_Human__Chemokine signaling pathway WP3929,-0.2791839131893948,-1.182988159735619,0.25833333333333336,1.0,1.0,9/18,31.35%,AKT3;PARD3;RAP1B;PTK2B;PIK3CB;RAP1A;HCK;RASGRP2;ADCY3
prerank,KEGG_2021_Human__Chemokine signaling pathway,-0.25031540860291845,-1.1760667662351076,0.23255813953488372,1.0,1.0,10/22,31.35%,AKT3;PARD3;CCL23;RAP1B;PTK2B;PIK3CB;RAP1A;HCK;RASGRP2;ADCY3
prerank,KEGG_2021_Human__Tight junction,0.28707932692307697,1.1662791567890207,0.24390243902439024,0.9327413973179911,1.0,8/15,29.27%,DLG3;ACTR3;TJP1;RAPGEF6;DLG1;PRKAA2;CRB3;ARHGEF18
prerank,KEGG_2021_Human__Lipid and atherosclerosis,-0.2558869701726846,-1.1650971797550993,0.2765957446808511,1.0,1.0,9/21,24.79%,AKT3;CYP2C8;POU2F1;RAP1B;SOD2;TNFRSF10B;MAP2K6;PIK3CB;RAP1A
prerank,WikiPathway_2021_Human__Hepatitis B infection WP4666,-0.28703124999999996,-1.1636164029778655,0.3,1.0,1.0,6/15,19.61%,AKT3;CREB3L2;CREBBP;PTK2B;MAP2K6;PIK3CB
prerank,KEGG_2021_Human__PI3K-Akt signaling pathway,0.20921211934267436,1.1627687469140457,0.2184873949579832,0.9283353347139407,1.0,20/36,37.84%,PIK3CD;LPAR1;PTK2;YWHAQ;CREB1;CDK6;ITGA3;PRKAA2;G6PC1;SYK;ERBB3;ITGA4;COL9A2;ITGB5;FGF1;COL4A5;HGF;FN1;GNB5;GNG2
prerank,WikiPathway_2021_Human__Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,0.22539432176656143,1.1622618738619042,0.25210084033613445,0.9157552960728548,1.0,15/27,37.84%,PIK3CD;LPAR1;PTK2;CAB39;CREB1;ACACA;ITGA3;PRKAA2;ITGA4;ITGAL;ITGB5;FGF1;HGF;FN1;GNG2
prerank,GO_Biological_Process_2021__glycerophospholipid biosynthetic process (GO:0046474),0.27414593671714194,1.1553869487592294,0.288,0.9241040287220145,1.0,4/16,5.48%,PIK3CD;GPAT4;AGPAT3;LCLAT1
prerank,Reactome_2022__Neutrophil Degranulation R-HSA-6798695,0.19176590182979963,1.151883041611646,0.256198347107438,0.9217502695723127,1.0,16/43,26.64%,ERP44;CAB39;PLAUR;CD33;IGF2R;SLC27A2;RAB7A;CPPED1;CD300A;MANBA;ATAD3B;CD53;MOSPD2;NFAM1;PADI2;CKAP4
prerank,Reactome_2022__Cellular Responses To Stress R-HSA-2262752,0.21132698916204065,1.147953435925431,0.288135593220339,0.9213783426308616,1.0,15/34,27.64%,HIRA;CREB1;NUP210;CDK6;TNFRSF21;PARN;TFDP2;FNIP2;FNIP1;ERN1;BRIP1;TBL1X;PPARA;CBX2;PSMB9
prerank,Elsevier_Pathway_Collection__Proteins Involved in Neuroblastoma,0.22998430141287263,1.1473394980158615,0.3269230769230769,0.9097979553260119,1.0,20/21,70.27%,PTK2;TNFRSF10A;CDH2;HDAC8;PROX1;MYCN;CX3CL1;MSX1;LIN28B;HGF;SERPINE1;TNFRSF10D;TIMP3;MYCL;CD44;NTF3;VAV1;EFNB2;CIITA;BMP4
prerank,MSigDB_Oncogenic_Signatures__STK33 NOMO DN,-0.24774297847148702,-1.1451330021530448,0.29508196721311475,1.0,1.0,8/22,21.93%,RRP15;TRIM58;NEO1;NHLRC2;BIVM;TNKS;NEDD4;VPS13C
prerank,GO_Biological_Process_2021__positive regulation of nucleic acid-templated transcription (GO:1903508),0.19637154072344076,1.143857083461745,0.2831858407079646,0.9061893863110273,1.0,14/37,27.57%,PRMT2;LRP5;SETD3;CREB1;ARID1B;ING5;NEK4;SUPT3H;NIBAN2;TBL1X;PPARA;CD4;MYCN;SALL1
prerank,KEGG_2021_Human__cAMP signaling pathway,-0.2596696407041234,-1.143270437022471,0.2421875,1.0,1.0,10/19,31.35%,AKT3;RAP1B;CREB3L2;CREBBP;PIK3CB;GRIN2B;RAP1A;LIPE;RAPGEF3;ADCY3
prerank,MSigDB_Oncogenic_Signatures__HOXA9 DN.V1 UP,0.22571382350562158,1.1430123992831671,0.2916666666666667,0.8960785125518602,1.0,8/27,18.69%,SLC35D2;USP15;ZNF394;FNDC3A;PHTF2;FNDC3B;NOD2;RNF130
prerank,WikiPathway_2021_Human__Hippo-Merlin Signaling Dysregulation WP4541,0.25768025078369905,1.13618010341047,0.3274336283185841,0.9044084290048372,1.0,11/19,36.37%,PTK2;PPP1R12A;VGLL4;CDH2;ITGA3;ITGA4;ITGAL;ITGB5;CDH1;LIN28B;CDH15
prerank,KEGG_2021_Human__Epstein-Barr virus infection,-0.26627556640962,-1.135825422625046,0.31451612903225806,1.0,1.0,7/18,21.16%,AKT3;POLK;MAP2K6;OAS1;PIK3CB;RB1;NEDD4
prerank,GO_Biological_Process_2021__regulation of small GTPase mediated signal transduction (GO:0051056),0.2568724717276405,1.135133992583172,0.2782608695652174,0.8946757587846098,1.0,8/17,29.27%,RHOQ;ARHGEF7;CD2AP;DEPDC1B;ARHGAP12;PLEKHG5;ARHGAP39;ARHGEF18
prerank,MSigDB_Hallmark_2020__Bile Acid Metabolism,-0.2703979996977565,-1.1343189935951834,0.29927007299270075,1.0,1.0,7/18,22.39%,ABCD3;SULT1B1;SLCO1A2;SLC23A2;ABCA6;NEDD4;CYP39A1
prerank,Reactome_2022__Neuronal System R-HSA-112316,0.21248025276461302,1.130189629308961,0.312,0.8972704490259908,1.0,29/29,79.23%,LIN7A;ARHGEF7;CREB1;DLG1;PRKAA2;KCNJ10;MAOA;HOMER3;GPRIN1;GNB5;GNG2;STX1A;SLC6A4;SLC38A1;PPFIA4;KCNC1;KCNAB2;SYT7;KCNS3;KCNK6;SLITRK3;KCNAB3;SYT2;NRG1;GRIK5;SLC22A1;SIPA1L1;KCNN2;GRIN2B
prerank,GO_Biological_Process_2021__protein phosphorylation (GO:0006468),0.1710520144458515,1.1292086861288995,0.3114754098360656,0.8879022078526032,1.0,23/59,26.49%,PIK3CD;MELK;PTK2;USP15;COQ8A;LMTK2;MAP4K5;BRSK1;CAB39;CREB1;ABI2;CDK6;NEK4;ATR;FNIP2;ERN1;TLK2;PRKAA2;NEK6;FAM20B;SYK;MAP3K9;PKDCC
prerank,TRRUST_Transcription_Factors_2019__NFKB1 mouse,0.26580254473702114,1.1214996659193086,0.3088235294117647,0.8984482966036214,1.0,11/17,36.83%,UBE2H;PLAUR;PPARA;TNFRSF25;MSX1;CD86;CDH1;AMH;FN1;PPP1R13L;APOE
prerank,GO_Biological_Process_2021__positive regulation of intracellular signal transduction (GO:1902533),0.18664330619396063,1.120064232178158,0.2905982905982906,0.8910600792789601,1.0,23/43,37.53%,PIK3CD;LPAR1;PTK2;USP15;NOD2;FNIP1;KSR1;NEK6;PLEKHG5;CD4;APOL3;F7;ERBB3;TSPAN6;CX3CL1;EDA2R;CD86;FGF1;UNC5CL;GPR62;HGF;FN1;BOK
prerank,KEGG_2021_Human__Tuberculosis,0.25703124999999993,1.1134573575010027,0.3333333333333333,0.8991174650313584,1.0,6/15,24.48%,CREB1;IRAK2;RAB7A;NOD2;KSR1;SYK
prerank,Reactome_2022__Cellular Responses To Stimuli R-HSA-8953897,0.2031876138433516,1.11226819525345,0.2782608695652174,0.8911566543162974,1.0,15/35,27.64%,HIRA;CREB1;NUP210;CDK6;TNFRSF21;PARN;TFDP2;FNIP2;FNIP1;ERN1;BRIP1;TBL1X;PPARA;CBX2;PSMB9
prerank,MSigDB_Oncogenic_Signatures__KRAS.300 UP.V1 DN,-0.28776041666666674,-1.1109570927467318,0.32867132867132864,1.0,1.0,10/15,38.30%,DPYS;MAP2K6;OAS1;IFI44L;VILL;PDE11A;APBB3;CIITA;RTP4;NTF3
prerank,GO_Biological_Process_2021__negative regulation of signal transduction (GO:0009968),0.22039339395064017,1.1075778434678527,0.3333333333333333,0.8925398737055845,1.0,12/27,28.88%,LILRA2;MEGF8;VGLL4;PTPN2;WWP2;HERC4;NIBAN2;NOTCH3;ERBB3;CADM4;IGFBP3;CX3CL1
prerank,MSigDB_Oncogenic_Signatures__IL2 UP.V1 DN,-0.23838935574229692,-1.1056929591094198,0.32167832167832167,1.0,1.0,13/20,46.18%,DEPTOR;SULT1B1;ZNF571;MAP2K6;SDCCAG8;TNFAIP2;SNPH;VILL;COLQ;CLEC2B;TEK;RASGRP3;PBX1
prerank,MSigDB_Oncogenic_Signatures__STK33 SKM UP,-0.2266732375856566,-1.1049832232938595,0.368,1.0,1.0,15/23,44.94%,EVI5;TFPI;ZNF117;ZNF763;GPR137B;ZNF678;GPR132;TGFB1I1;TNFAIP2;MFAP3L;STOX2;CD9;RASGRP3;IL10RA;FCAMR
prerank,Reactome_2022__Innate Immune System R-HSA-168249,0.14817133443163102,1.1028399054929,0.2956521739130435,0.8936425181007025,1.0,28/81,27.64%,PTK2;ERP44;ARHGEF7;ACTR3;TRAF3;CAB39;CREB1;ABI2;PLAUR;CD33;IGF2R;SLC27A2;IRAK2;RAB7A;CPPED1;MEFV;NOD2;CD300A;MANBA;ATAD3B;CD53;SYK;MOSPD2;CD4;NFAM1;PADI2;CKAP4;PSMB9
prerank,KEGG_2021_Human__Human papillomavirus infection,0.19967506679182617,1.1002699769415116,0.3277310924369748,0.8905953119117745,1.0,17/36,32.28%,PIK3CD;DLG3;PTK2;RBL1;TRAF3;CREB1;CDK6;ATR;DLG1;ITGA3;NOTCH3;ITGA4;CRB3;COL9A2;AXIN2;ITGB5;COL4A5
prerank,MSigDB_Oncogenic_Signatures__PIGF UP.V1 UP,-0.23960784313725483,-1.1000254039506638,0.3053435114503817,1.0,1.0,9/20,26.41%,MAPK6;ZNF117;RNF13;ZNF451;NEK7;AHCYL2;REV3L;RAP1A;ZNF674
prerank,Reactome_2022__Vesicle-mediated Transport R-HSA-5653656,0.1885648246707825,1.0989295772528387,0.3333333333333333,0.8833723330700544,1.0,15/40,25.79%,AGPAT3;YWHAQ;RHOQ;COG5;RAB3GAP1;ACTR3;TJP1;IGF2R;RAB7A;CENPE;PRKAA2;FNBP1;SORT1;CD4;SPTBN2
prerank,GO_Biological_Process_2021__DNA metabolic process (GO:0006259),-0.25185008355216043,-1.0917860122259493,0.3310344827586207,1.0,1.0,6/17,15.83%,UVRAG;ORC4;TOP1MT;PDS5B;POLK;PRIM2
prerank,Reactome_2022__Cytokine Signaling In Immune System R-HSA-1280215,-0.16419205973951206,-1.0913885597778932,0.3383458646616541,1.0,1.0,50/69,54.21%,AKT3;POU2F1;APP;KPNA3;RAP1B;GSTA2;PTK2B;TEC;MAP2K6;OAS1;PIK3CB;NEDD4;PTPRJ;ZEB1;HCK;ITGAX;IL21R;HLA-B;CIITA;PML;STAT5A;PELI2;GRB10;OASL;DUSP4;HERC5;IRAK3;TNFSF14;VAV1;CD27;IL17RB;PTPN18;IL11RA;CD44;IL10RA;RORC;TRIM46;GRAP2;S1PR1;IFI6;IL12RB2;MMP2;TNFRSF14;GBP4;PRLR;MID1;FLNA;SIGIRR;IL13RA1;ANXA1
prerank,Reactome_2022__Metabolism Of Amino Acids And Derivatives R-HSA-71291,0.22545196738745119,1.090663954682895,0.3464566929133858,0.896729945442378,1.0,16/21,52.05%,AUH;MTAP;AASS;SMOX;SCLY;PAPSS1;FTCD;PSMB9;CHDH;PYCR1;PAH;SLC38A1;ASRGL1;IYD;BHMT;CDO1
prerank,WikiPathway_2021_Human__Brain-derived neurotrophic factor (BDNF) signaling pathway WP2380,0.2500959556471675,1.088451347965833,0.3391304347826087,0.8928207904363652,1.0,7/16,24.32%,CREB1;DLG1;CDH2;KSR1;PRKAA2;SORT1;IGF2BP1
prerank,Reactome_2022__RAC1 GTPase Cycle R-HSA-9013149,0.23019361590790158,1.0877323441275215,0.30434782608695654,0.8836930834959934,1.0,16/21,50.73%,ARHGEF7;ABI2;RAB7A;DEPDC1B;ARHGAP12;ARHGAP39;ARHGEF18;CYBA;DLC1;SPATA13;IQGAP3;PLEKHG6;CDC42EP1;DOCK11;NOXA1;ARHGAP4
prerank,Reactome_2022__Post-translational Protein Modification R-HSA-597592,-0.15675617347054685,-1.0866483354909182,0.31386861313868614,1.0,1.0,34/89,29.88%,MUC6;STS;MBD5;USP37;NCOA1;NSMCE2;ADAMTS5;APP;BRCC3;EVA1A;AGBL3;TPST1;FBXO27;CNTN3;PROS1;TOMM70;INO80D;NR3C1;KLHL3;CREBBP;TNKS;PIGX;ADAM10;SHPRH;VNN1;ADAMTS2;AMFR;ALG6;ALG13;HIC1;ADAMTS9;PIGZ;RTN4RL1;BMP4
prerank,Reactome_2022__Metabolism Of Proteins R-HSA-392499,-0.14530600118835416,-1.0798571407511957,0.3597122302158273,1.0,1.0,39/107,29.96%,MUC6;STS;MBD5;USP37;NCOA1;NSMCE2;ADAMTS5;APP;BRCC3;MRPS9;EVA1A;AGBL3;TPST1;MYRIP;FBXO27;CNTN3;PROS1;TOMM70;INO80D;NR3C1;KLHL3;EXOC2;CREBBP;TNKS;PIGX;ADAM10;SHPRH;VNN1;ADAMTS2;AMFR;ALG6;ALG13;HIC1;ADAMTS9;SEC61A2;PIGZ;RTN4RL1;BMP4;INHBB
prerank,GO_Biological_Process_2021__external encapsulating structure organization (GO:0045229),-0.22490157480314962,-1.0787438074590259,0.3475177304964539,1.0,1.0,24/25,71.81%,ADAMTS5;APP;ADAMTS2;ITGA1;ADAMTS9;ITGAX;ADAMTSL5;COLQ;COL4A4;COL7A1;CD44;ADAMTSL2;MATN1;MMP2;ITGA2;COL9A3;SERPINE1;FN1;CDH1;COL4A5;ITGB5;COL9A2;ITGAL;ITGA4
prerank,GO_Biological_Process_2021__extracellular structure organization (GO:0043062),-0.22490157480314962,-1.0787438074590259,0.3475177304964539,1.0,1.0,24/25,71.81%,ADAMTS5;APP;ADAMTS2;ITGA1;ADAMTS9;ITGAX;ADAMTSL5;COLQ;COL4A4;COL7A1;CD44;ADAMTSL2;MATN1;MMP2;ITGA2;COL9A3;SERPINE1;FN1;CDH1;COL4A5;ITGB5;COL9A2;ITGAL;ITGA4
prerank,MSigDB_Hallmark_2020__UV Response Dn,-0.23963800904977373,-1.0743482208084376,0.3382352941176471,0.9963488763446737,1.0,9/20,30.19%,AKT3;TFPI;NEK7;RASA2;NR3C1;CDC42BPA;SIPA1L1;MAP2K5;PMP22
prerank,GO_Biological_Process_2021__regulation of cellular component organization (GO:0051128),-0.2456112852664577,-1.0733056646473103,0.3706896551724138,0.9827304604306643,1.0,12/19,43.09%,SLC2A10;RAP1B;SGK3;NEDD4;RAP1A;ZFYVE16;RASGRP2;HRG;IRAK3;IL17RB;LTBP4;SEMA4D
prerank,GO_Biological_Process_2021__positive regulation of programmed cell death (GO:0043068),0.23416630208199288,1.0707809310139345,0.36363636363636365,0.9240193364588124,1.0,9/21,29.27%,MELK;PRMT2;TNFRSF10A;ARHGEF7;ING5;SYK;PLEKHG5;IGFBP3;ARHGEF18
prerank,GO_Biological_Process_2021__ubiquitin-dependent protein catabolic process (GO:0006511),-0.22593453241359124,-1.0704609972014114,0.3252032520325203,0.9743310547859577,1.0,10/24,24.32%,TTC3;ATE1;BIRC6;RNF13;KLHL3;UBE3D;WWP1;NEDD4;RNF217;AMFR
prerank,MSigDB_Hallmark_2020__Apical Junction,0.2158167036215817,1.0663840114148952,0.376,0.926865494082403,1.0,14/24,39.38%,PTK2;TJP1;DLG1;ITGA3;SYK;THY1;CX3CL1;CRB3;CD86;CDH1;AMH;MAPK13;CDH15;SGCE
prerank,Elsevier_Pathway_Collection__Proteins Involved in Hearing Loss,-0.25039123630672927,-1.0656692575126623,0.35507246376811596,0.9728792369890912,1.0,17/17,75.37%,PDE5A;NR3C1;RB1;PMP22;NTF3;ANKRD35;KCNE1;KCNC1;MYO7A;TRPV1;PTGS2;COL9A3;APOE;COL4A5;SALL1;KCNJ10;ESPN
prerank,MSigDB_Oncogenic_Signatures__ERB2 UP.V1 DN,0.222920485292834,1.059292439166699,0.3706896551724138,0.9381193430124631,1.0,8/22,22.39%,HIRA;MSH2;CEBPZ;RALGAPA1;ATR;NCAPG;CENPE;HS2ST1
prerank,GO_Biological_Process_2021__positive regulation of cell motility (GO:2000147),0.22243885147110945,1.0584593703958518,0.3533834586466165,0.9293326616028523,1.0,14/21,41.08%,PIK3CD;PTK2;ELP3;ZNF304;TJP1;F7;SH3RF2;FGF1;CARMIL2;SEMA3G;HGF;CTSH;CAVIN1;BCAR1
prerank,GO_Biological_Process_2021__protein modification by small protein conjugation (GO:0032446),-0.2111213896597801,-1.0579179072553588,0.3697478991596639,0.9796728980458308,1.0,11/26,27.10%,TRIM58;NSMCE2;BIRC6;ZNF451;KLHL3;WWP1;NEDD4;SHPRH;TRIM44;AMFR;ATG10
prerank,Elsevier_Pathway_Collection__Proteins Involved in Epilepsy,0.22181020949493852,1.05780243793033,0.36607142857142855,0.9211248744393158,1.0,15/21,48.88%,RALGAPA1;CREB1;PLAUR;IRAK2;KCNJ10;SPTBN2;CX3CL1;APOE;SLC6A4;DPYSL2;PTGS2;TRPV1;NAIP;CNN3;KCNC1
prerank,WikiPathway_2021_Human__Integrated breast cancer pathway WP1984,0.26447010869565213,1.057730743847736,0.3357142857142857,0.9112134700415588,1.0,5/15,17.22%,USP15;MSH2;RALGAPA1;CREB1;ATR
prerank,MSigDB_Oncogenic_Signatures__VEGF A UP.V1 UP,-0.2652057926829269,-1.0567858355680197,0.3591549295774648,0.9675663123632823,1.0,13/15,56.83%,ALDOB;ABHD3;PTPRJ;SHH;SMG6;KANK3;COLQ;DLG2;MMP2;TUB;OPTN;PPFIA4;TNNC2
prerank,Reactome_2022__Phospholipid Metabolism R-HSA-1483257,-0.24309290083937973,-1.0555781083248204,0.3617021276595745,0.9561001152556413,1.0,6/17,19.61%,PLAAT3;SBF2;AGK;PLEKHA5;ABHD3;PIK3CB
prerank,GO_Biological_Process_2021__positive regulation of cytokine production (GO:0001819),0.22990311599895255,1.0526689791480426,0.38095238095238093,0.9164954893634832,1.0,19/22,59.92%,PIK3CD;LILRA2;NOD2;SYK;CD4;NFAM1;CD86;MAPK13;SERPINE1;CYBA;ZFPM1;PTGS2;ANXA1;TNFRSF14;IL12RB2;CD2;CYP1B1;CD274;LRRFIP1
prerank,"GO_Biological_Process_2021__DNA-templated transcription, initiation (GO:0006352)",0.2510804521276595,1.0519170783085585,0.3490566037735849,0.9088003111848422,1.0,6/15,24.02%,TAF4;TAF1B;GTF2E2;TBL1X;PPARA;NOTCH3
prerank,MSigDB_Oncogenic_Signatures__PKCA DN.V1 UP,-0.258995558365079,-1.0486433749201076,0.4406779661016949,0.9619301111043896,1.0,5/16,16.91%,CYP2C8;CREB3L2;SLC23A2;SGK3;GSTA2
